"","Država","Leto","Spremenljivka","Vrednost"
"1619","Madagascar",2016,"Family",0.46115
"1620","Tanzania",2016,"Family",0.77623
"1621","Liberia",2016,"Family",0.50353
"1622","Guinea",2016,"Family",0.3109
"1623","Rwanda",2016,"Family",0.61586
"1624","Benin",2016,"Family",0.10419
"1625","Afghanistan",2016,"Family",0.11037
"1626","Togo",2016,"Family",0
"1627","Syria",2016,"Family",0.14866
"1628","Burundi",2016,"Family",0.23442
"1629","Norway",2017,"Family",1.53352355957031
"1630","Denmark",2017,"Family",1.55112159252167
"1631","Iceland",2017,"Family",1.6105740070343
"1632","Switzerland",2017,"Family",1.51691174507141
"1633","Finland",2017,"Family",1.5402467250824
"1634","Netherlands",2017,"Family",1.42893922328949
"1635","Canada",2017,"Family",1.48134899139404
"1636","New Zealand",2017,"Family",1.54819512367249
"1637","Sweden",2017,"Family",1.47816216945648
"1638","Australia",2017,"Family",1.51004195213318
"1639","Israel",2017,"Family",1.37628996372223
"1640","Costa Rica",2017,"Family",1.41640365123749
"1641","Austria",2017,"Family",1.4599449634552
"1642","United States",2017,"Family",1.41992056369781
"1643","Ireland",2017,"Family",1.55823111534119
"1644","Germany",2017,"Family",1.47252035140991
"1645","Belgium",2017,"Family",1.46231269836426
"1646","Luxembourg",2017,"Family",1.45758366584778
"1647","United Kingdom",2017,"Family",1.49646008014679
"1648","Chile",2017,"Family",1.28402495384216
"1649","United Arab Emirates",2017,"Family",1.26641023159027
"1650","Brazil",2017,"Family",1.43130600452423
"1651","Czech Republic",2017,"Family",1.43388521671295
"1652","Argentina",2017,"Family",1.44045114517212
"1653","Mexico",2017,"Family",1.210862159729
"1654","Singapore",2017,"Family",1.35381436347961
"1655","Malta",2017,"Family",1.48841166496277
"1656","Uruguay",2017,"Family",1.41222786903381
"1657","Guatemala",2017,"Family",1.25558519363403
"1658","Panama",2017,"Family",1.37319254875183
"1659","France",2017,"Family",1.38777685165405
"1660","Thailand",2017,"Family",1.42579245567322
"1661","Taiwan Province of China",2017,"Family",1.38456535339355
"1662","Spain",2017,"Family",1.53209090232849
"1663","Qatar",2017,"Family",1.27429687976837
"1664","Colombia",2017,"Family",1.4021829366684
"1665","Saudi Arabia",2017,"Family",1.28667759895325
"1666","Trinidad and Tobago",2017,"Family",1.3802285194397
"1667","Kuwait",2017,"Family",1.25969874858856
"1668","Slovakia",2017,"Family",1.50505924224854
"1669","Bahrain",2017,"Family",1.32311046123505
"1670","Malaysia",2017,"Family",1.28464603424072
"1671","Nicaragua",2017,"Family",1.28721570968628
"1672","Ecuador",2017,"Family",1.28616881370544
"1673","El Salvador",2017,"Family",1.18212509155273
"1674","Poland",2017,"Family",1.44571197032928
"1675","Uzbekistan",2017,"Family",1.54896914958954
"1676","Italy",2017,"Family",1.44492328166962
"1677","Russia",2017,"Family",1.46928238868713
"1678","Japan",2017,"Family",1.43633782863617
"1679","Lithuania",2017,"Family",1.47351610660553
"1680","Algeria",2017,"Family",1.1462174654007
"1681","Latvia",2017,"Family",1.40471494197845
"1682","South Korea",2017,"Family",1.12827444076538
"1683","Moldova",2017,"Family",1.25182557106018
"1684","Romania",2017,"Family",1.15009129047394
"1685","Bolivia",2017,"Family",1.22761905193329
"1686","Turkmenistan",2017,"Family",1.49314916133881
"1687","Kazakhstan",2017,"Family",1.38436901569366
"1688","North Cyprus",2017,"Family",1.18630337715149
"1689","Slovenia",2017,"Family",1.45251882076263
"1690","Peru",2017,"Family",1.21877038478851
"1691","Mauritius",2017,"Family",1.20956099033356
"1692","Cyprus",2017,"Family",1.13136327266693
"1693","Estonia",2017,"Family",1.47667109966278
"1694","Belarus",2017,"Family",1.44494521617889
"1695","Libya",2017,"Family",1.35756433010101
"1696","Turkey",2017,"Family",1.33775317668915
"1697","Paraguay",2017,"Family",1.50728487968445
"1698","Hong Kong",2017,"Family",1.26279091835022
"1699","Philippines",2017,"Family",1.25391757488251
"1700","Serbia",2017,"Family",1.25818979740143
"1701","Jordan",2017,"Family",1.23908889293671
"1702","Hungary",2017,"Family",1.34313309192657
"1703","Jamaica",2017,"Family",1.36821806430817
"1704","Croatia",2017,"Family",0.96798300743103
"1705","Kosovo",2017,"Family",1.13785350322723
"1706","China",2017,"Family",1.16083741188049
"1707","Pakistan",2017,"Family",0.672690689563751
"1708","Indonesia",2017,"Family",1.27444469928741
"1709","Venezuela",2017,"Family",1.43133759498596
"1710","Montenegro",2017,"Family",1.23837649822235
"1711","Morocco",2017,"Family",0.774864435195923
"1712","Azerbaijan",2017,"Family",1.15240025520325
"1713","Dominican Republic",2017,"Family",1.40241670608521
"1714","Greece",2017,"Family",1.23941457271576
"1715","Lebanon",2017,"Family",1.12962424755096
"1716","Portugal",2017,"Family",1.36704301834106
"1717","Bosnia and Herzegovina",2017,"Family",1.0693359375
"1718","Honduras",2017,"Family",1.14394497871399
"1719","Macedonia",2017,"Family",1.20789301395416
"1720","Vietnam",2017,"Family",1.27749133110046
"1721","Nigeria",2017,"Family",1.21577048301697
"1722","Tajikistan",2017,"Family",1.27146327495575
"1723","Bhutan",2017,"Family",1.34012651443481
"1724","Kyrgyzstan",2017,"Family",1.39423859119415
"1725","Nepal",2017,"Family",1.17928326129913
"1726","Mongolia",2017,"Family",1.4930112361908
"1727","South Africa",2017,"Family",1.38478863239288
"1728","Tunisia",2017,"Family",0.868351459503174
"1729","Palestinian Territories",2017,"Family",1.15564715862274
"1730","Egypt",2017,"Family",0.997471392154694
"1731","Bulgaria",2017,"Family",1.43437945842743
"1732","Sierra Leone",2017,"Family",0.984136044979095
"1733","Cameroon",2017,"Family",0.946018218994141
"1734","Iran",2017,"Family",0.711551249027252
"1735","Albania",2017,"Family",0.803685247898102
"1736","Bangladesh",2017,"Family",0.735131740570068
"1737","Kenya",2017,"Family",1.06795072555542
"1738","Myanmar",2017,"Family",1.12323594093323
"1739","Senegal",2017,"Family",1.17969191074371
"1740","Zambia",2017,"Family",1.00318729877472
"1741","Iraq",2017,"Family",0.978613197803497
"1742","Gabon",2017,"Family",1.1556202173233
"1743","Ethiopia",2017,"Family",0.86466920375824
"1744","Sri Lanka",2017,"Family",1.25997638702393
"1745","Armenia",2017,"Family",1.00748372077942
"1746","India",2017,"Family",0.754372596740723
"1747","Mauritania",2017,"Family",1.2720308303833
"1748","Congo (Brazzaville)",2017,"Family",0.832044363021851
"1749","Georgia",2017,"Family",0.57061493396759
"1750","Congo (Kinshasa)",2017,"Family",1.22902345657349
"1751","Mali",2017,"Family",1.28147339820862
"1752","Ivory Coast",2017,"Family",0.904780030250549
"1753","Cambodia",2017,"Family",1.00623834133148
"1754","Sudan",2017,"Family",1.21400856971741
"1755","Ghana",2017,"Family",0.873664736747742
"1756","Ukraine",2017,"Family",1.39453756809235
"1757","Uganda",2017,"Family",1.12982773780823
"1758","Burkina Faso",2017,"Family",1.04328000545502
"1759","Niger",2017,"Family",0.993025004863739
"1760","Malawi",2017,"Family",0.512568831443787
"1761","Chad",2017,"Family",0.953855872154236
"1762","Zimbabwe",2017,"Family",1.08309590816498
"1763","Angola",2017,"Family",1.10441195964813
"1764","Afghanistan",2017,"Family",0.581543326377869
"1765","Botswana",2017,"Family",1.22155499458313
"1766","Benin",2017,"Family",0.435299843549728
"1767","Madagascar",2017,"Family",0.913020372390747
"1768","Haiti",2017,"Family",0.640449821949005
"1769","Yemen",2017,"Family",0.93538224697113
"1770","Liberia",2017,"Family",0.872117936611176
"1771","Guinea",2017,"Family",0.791244685649872
"1772","Togo",2017,"Family",0.431882530450821
"1773","Rwanda",2017,"Family",0.945707023143768
"1774","Syria",2017,"Family",0.396102607250214
"1775","Tanzania",2017,"Family",1.04198980331421
"1776","Burundi",2017,"Family",0.629793584346771
"1777","Switzerland",2015,"Life.Expectancy",0.94143
"1778","Iceland",2015,"Life.Expectancy",0.94784
"1779","Denmark",2015,"Life.Expectancy",0.87464
"1780","Norway",2015,"Life.Expectancy",0.88521
"1781","Canada",2015,"Life.Expectancy",0.90563
"1782","Finland",2015,"Life.Expectancy",0.88911
"1783","Netherlands",2015,"Life.Expectancy",0.89284
"1784","Sweden",2015,"Life.Expectancy",0.91087
"1785","New Zealand",2015,"Life.Expectancy",0.90837
"1786","Australia",2015,"Life.Expectancy",0.93156
"1787","Israel",2015,"Life.Expectancy",0.91387
"1788","Costa Rica",2015,"Life.Expectancy",0.86027
"1789","Austria",2015,"Life.Expectancy",0.89042
"1790","Mexico",2015,"Life.Expectancy",0.81444
"1791","United States",2015,"Life.Expectancy",0.86179
"1792","Brazil",2015,"Life.Expectancy",0.69702
"1793","Luxembourg",2015,"Life.Expectancy",0.91894
"1794","Ireland",2015,"Life.Expectancy",0.89533
"1795","Belgium",2015,"Life.Expectancy",0.89667
"1796","United Arab Emirates",2015,"Life.Expectancy",0.80925
"1797","United Kingdom",2015,"Life.Expectancy",0.90943
"1798","Venezuela",2015,"Life.Expectancy",0.72052
"1799","Singapore",2015,"Life.Expectancy",1.02525
"1800","Panama",2015,"Life.Expectancy",0.79661
"1801","Germany",2015,"Life.Expectancy",0.89186
"1802","Chile",2015,"Life.Expectancy",0.85857
"1803","Qatar",2015,"Life.Expectancy",0.79733
"1804","France",2015,"Life.Expectancy",0.94579
"1805","Argentina",2015,"Life.Expectancy",0.78723
"1806","Czech Republic",2015,"Life.Expectancy",0.84483
"1807","Uruguay",2015,"Life.Expectancy",0.8116
"1808","Colombia",2015,"Life.Expectancy",0.69077
"1809","Thailand",2015,"Life.Expectancy",0.7385
"1810","Saudi Arabia",2015,"Life.Expectancy",0.72025
"1811","Spain",2015,"Life.Expectancy",0.95562
"1812","Malta",2015,"Life.Expectancy",0.88721
"1813","Taiwan",2015,"Life.Expectancy",0.8753
"1814","Kuwait",2015,"Life.Expectancy",0.72492
"1815","Trinidad and Tobago",2015,"Life.Expectancy",0.61483
"1816","El Salvador",2015,"Life.Expectancy",0.67737
"1817","Guatemala",2015,"Life.Expectancy",0.64425
"1818","Uzbekistan",2015,"Life.Expectancy",0.59772
"1819","Slovakia",2015,"Life.Expectancy",0.78902
"1820","Japan",2015,"Life.Expectancy",0.99111
"1821","South Korea",2015,"Life.Expectancy",0.96538
"1822","Ecuador",2015,"Life.Expectancy",0.79075
"1823","Bahrain",2015,"Life.Expectancy",0.74716
"1824","Italy",2015,"Life.Expectancy",0.95446
"1825","Bolivia",2015,"Life.Expectancy",0.5392
"1826","Moldova",2015,"Life.Expectancy",0.61826
"1827","Paraguay",2015,"Life.Expectancy",0.66098
"1828","Kazakhstan",2015,"Life.Expectancy",0.64368
"1829","Slovenia",2015,"Life.Expectancy",0.87337
"1830","Lithuania",2015,"Life.Expectancy",0.73128
"1831","Nicaragua",2015,"Life.Expectancy",0.74314
"1832","Peru",2015,"Life.Expectancy",0.73017
"1833","Belarus",2015,"Life.Expectancy",0.73608
"1834","Poland",2015,"Life.Expectancy",0.77903
"1835","Malaysia",2015,"Life.Expectancy",0.72394
"1836","Croatia",2015,"Life.Expectancy",0.78805
"1837","Libya",2015,"Life.Expectancy",0.7038
"1838","Russia",2015,"Life.Expectancy",0.66926
"1839","Jamaica",2015,"Life.Expectancy",0.68741
"1840","North Cyprus",2015,"Life.Expectancy",0.92356
"1841","Cyprus",2015,"Life.Expectancy",0.92356
"1842","Algeria",2015,"Life.Expectancy",0.61766
"1843","Kosovo",2015,"Life.Expectancy",0.63132
"1844","Turkmenistan",2015,"Life.Expectancy",0.53886
"1845","Mauritius",2015,"Life.Expectancy",0.7095
"1846","Hong Kong",2015,"Life.Expectancy",1.01328
"1847","Estonia",2015,"Life.Expectancy",0.77361
"1848","Indonesia",2015,"Life.Expectancy",0.63793
"1849","Vietnam",2015,"Life.Expectancy",0.74676
"1850","Turkey",2015,"Life.Expectancy",0.73172
"1851","Kyrgyzstan",2015,"Life.Expectancy",0.65088
"1852","Nigeria",2015,"Life.Expectancy",0.16007
"1853","Bhutan",2015,"Life.Expectancy",0.57407
"1854","Azerbaijan",2015,"Life.Expectancy",0.64045
"1855","Pakistan",2015,"Life.Expectancy",0.51466
"1856","Jordan",2015,"Life.Expectancy",0.69639
"1857","Montenegro",2015,"Life.Expectancy",0.72521
"1858","China",2015,"Life.Expectancy",0.81658
"1859","Zambia",2015,"Life.Expectancy",0.29924
"1860","Romania",2015,"Life.Expectancy",0.7689
"1861","Serbia",2015,"Life.Expectancy",0.74836
"1862","Portugal",2015,"Life.Expectancy",0.87519
"1863","Latvia",2015,"Life.Expectancy",0.72437
"1864","Philippines",2015,"Life.Expectancy",0.58114
"1865","Morocco",2015,"Life.Expectancy",0.60954
"1866","Macedonia",2015,"Life.Expectancy",0.73545
"1867","Albania",2015,"Life.Expectancy",0.81325
"1868","Bosnia and Herzegovina",2015,"Life.Expectancy",0.79081
"1869","Dominican Republic",2015,"Life.Expectancy",0.66825
"1870","Mongolia",2015,"Life.Expectancy",0.60268
"1871","Greece",2015,"Life.Expectancy",0.88213
"1872","Lebanon",2015,"Life.Expectancy",0.83947
"1873","Hungary",2015,"Life.Expectancy",0.75905
"1874","Honduras",2015,"Life.Expectancy",0.6951
"1875","Tajikistan",2015,"Life.Expectancy",0.57379
"1876","Tunisia",2015,"Life.Expectancy",0.73793
"1877","Palestinian Territories",2015,"Life.Expectancy",0.66015
"1878","Bangladesh",2015,"Life.Expectancy",0.60164
"1879","Iran",2015,"Life.Expectancy",0.69805
"1880","Ukraine",2015,"Life.Expectancy",0.6739
"1881","Iraq",2015,"Life.Expectancy",0.60237
"1882","South Africa",2015,"Life.Expectancy",0.27688
"1883","Ghana",2015,"Life.Expectancy",0.40132
"1884","Zimbabwe",2015,"Life.Expectancy",0.33475
"1885","Liberia",2015,"Life.Expectancy",0.34201
"1886","India",2015,"Life.Expectancy",0.51529
"1887","Sudan",2015,"Life.Expectancy",0.36878
"1888","Haiti",2015,"Life.Expectancy",0.38847
"1889","Congo (Kinshasa)",2015,"Life.Expectancy",0.09806
"1890","Nepal",2015,"Life.Expectancy",0.56874
"1891","Ethiopia",2015,"Life.Expectancy",0.44055
"1892","Sierra Leone",2015,"Life.Expectancy",0
"1893","Mauritania",2015,"Life.Expectancy",0.35874
"1894","Kenya",2015,"Life.Expectancy",0.41435
"1895","Armenia",2015,"Life.Expectancy",0.7299
"1896","Botswana",2015,"Life.Expectancy",0.04776
"1897","Myanmar",2015,"Life.Expectancy",0.48246
"1898","Georgia",2015,"Life.Expectancy",0.72926
"1899","Malawi",2015,"Life.Expectancy",0.22562
"1900","Sri Lanka",2015,"Life.Expectancy",0.70806
"1901","Cameroon",2015,"Life.Expectancy",0.23402
"1902","Bulgaria",2015,"Life.Expectancy",0.76649
"1903","Egypt",2015,"Life.Expectancy",0.61712
"1904","Yemen",2015,"Life.Expectancy",0.40064
"1905","Angola",2015,"Life.Expectancy",0.16683
"1906","Mali",2015,"Life.Expectancy",0.20583
"1907","Congo (Brazzaville)",2015,"Life.Expectancy",0.31051
"1908","Uganda",2015,"Life.Expectancy",0.33861
"1909","Senegal",2015,"Life.Expectancy",0.4354
"1910","Gabon",2015,"Life.Expectancy",0.43372
"1911","Niger",2015,"Life.Expectancy",0.29707
"1912","Cambodia",2015,"Life.Expectancy",0.61114
"1913","Tanzania",2015,"Life.Expectancy",0.38215
"1914","Madagascar",2015,"Life.Expectancy",0.46721
"1915","Chad",2015,"Life.Expectancy",0.1501
"1916","Guinea",2015,"Life.Expectancy",0.24009
"1917","Ivory Coast",2015,"Life.Expectancy",0.15185
"1918","Burkina Faso",2015,"Life.Expectancy",0.27125
"1919","Afghanistan",2015,"Life.Expectancy",0.30335
"1920","Rwanda",2015,"Life.Expectancy",0.42864
"1921","Benin",2015,"Life.Expectancy",0.3191
"1922","Syria",2015,"Life.Expectancy",0.72193
"1923","Burundi",2015,"Life.Expectancy",0.22396
"1924","Togo",2015,"Life.Expectancy",0.28443
"1925","Denmark",2016,"Life.Expectancy",0.79504
"1926","Switzerland",2016,"Life.Expectancy",0.86303
"1927","Iceland",2016,"Life.Expectancy",0.86733
"1928","Norway",2016,"Life.Expectancy",0.79579
"1929","Finland",2016,"Life.Expectancy",0.81091
"1930","Canada",2016,"Life.Expectancy",0.8276
"1931","Netherlands",2016,"Life.Expectancy",0.81231
"1932","New Zealand",2016,"Life.Expectancy",0.83096
"1933","Australia",2016,"Life.Expectancy",0.8512
"1934","Sweden",2016,"Life.Expectancy",0.83121
"1935","Israel",2016,"Life.Expectancy",0.84917
"1936","Austria",2016,"Life.Expectancy",0.80565
"1937","United States",2016,"Life.Expectancy",0.779
"1938","Costa Rica",2016,"Life.Expectancy",0.76146
"1939","Germany",2016,"Life.Expectancy",0.81487
"1940","Brazil",2016,"Life.Expectancy",0.61415
"1941","Belgium",2016,"Life.Expectancy",0.81959
"1942","Ireland",2016,"Life.Expectancy",0.81455
"1943","Luxembourg",2016,"Life.Expectancy",0.84542
"1944","Mexico",2016,"Life.Expectancy",0.71143
"1945","Singapore",2016,"Life.Expectancy",0.94719
"1946","United Kingdom",2016,"Life.Expectancy",0.80991
"1947","Chile",2016,"Life.Expectancy",0.81883
"1948","Panama",2016,"Life.Expectancy",0.70835
"1949","Argentina",2016,"Life.Expectancy",0.69711
"1950","Czech Republic",2016,"Life.Expectancy",0.76376
"1951","United Arab Emirates",2016,"Life.Expectancy",0.72993
"1952","Uruguay",2016,"Life.Expectancy",0.72183
"1953","Malta",2016,"Life.Expectancy",0.80315
"1954","Colombia",2016,"Life.Expectancy",0.59659
"1955","France",2016,"Life.Expectancy",0.83795
"1956","Thailand",2016,"Life.Expectancy",0.64915
"1957","Saudi Arabia",2016,"Life.Expectancy",0.59267
"1958","Taiwan",2016,"Life.Expectancy",0.79565
"1959","Qatar",2016,"Life.Expectancy",0.71723
"1960","Spain",2016,"Life.Expectancy",0.87896
"1961","Algeria",2016,"Life.Expectancy",0.61804
"1962","Guatemala",2016,"Life.Expectancy",0.54039
"1963","Kuwait",2016,"Life.Expectancy",0.63569
"1964","Bahrain",2016,"Life.Expectancy",0.65696
"1965","Trinidad and Tobago",2016,"Life.Expectancy",0.52608
"1966","Venezuela",2016,"Life.Expectancy",0.61904
"1967","Slovakia",2016,"Life.Expectancy",0.70367
"1968","El Salvador",2016,"Life.Expectancy",0.596
"1969","Malaysia",2016,"Life.Expectancy",0.62366
"1970","Nicaragua",2016,"Life.Expectancy",0.65213
"1971","Uzbekistan",2016,"Life.Expectancy",0.50163
"1972","Italy",2016,"Life.Expectancy",0.85102
"1973","Ecuador",2016,"Life.Expectancy",0.68613
"1974","Japan",2016,"Life.Expectancy",0.91491
"1975","Kazakhstan",2016,"Life.Expectancy",0.57386
"1976","Moldova",2016,"Life.Expectancy",0.52309
"1977","Russia",2016,"Life.Expectancy",0.58991
"1978","Poland",2016,"Life.Expectancy",0.69058
"1979","South Korea",2016,"Life.Expectancy",0.88645
"1980","Bolivia",2016,"Life.Expectancy",0.4697
"1981","Lithuania",2016,"Life.Expectancy",0.64674
"1982","Belarus",2016,"Life.Expectancy",0.63104
"1983","North Cyprus",2016,"Life.Expectancy",0.84142
"1984","Slovenia",2016,"Life.Expectancy",0.79151
"1985","Peru",2016,"Life.Expectancy",0.62994
"1986","Turkmenistan",2016,"Life.Expectancy",0.44006
"1987","Mauritius",2016,"Life.Expectancy",0.66189
"1988","Libya",2016,"Life.Expectancy",0.52304
"1989","Latvia",2016,"Life.Expectancy",0.63952
"1990","Cyprus",2016,"Life.Expectancy",0.8488
"1991","Paraguay",2016,"Life.Expectancy",0.58295
"1992","Romania",2016,"Life.Expectancy",0.67602
"1993","Estonia",2016,"Life.Expectancy",0.68098
"1994","Jamaica",2016,"Life.Expectancy",0.59469
"1995","Croatia",2016,"Life.Expectancy",0.70524
"1996","Hong Kong",2016,"Life.Expectancy",0.95277
"1997","Kosovo",2016,"Life.Expectancy",0.54
"1998","Turkey",2016,"Life.Expectancy",0.64718
"1999","Indonesia",2016,"Life.Expectancy",0.49374
"2000","Jordan",2016,"Life.Expectancy",0.60712
"2001","Azerbaijan",2016,"Life.Expectancy",0.54504
"2002","Philippines",2016,"Life.Expectancy",0.47036
"2003","China",2016,"Life.Expectancy",0.73561
"2004","Bhutan",2016,"Life.Expectancy",0.49759
"2005","Kyrgyzstan",2016,"Life.Expectancy",0.55449
"2006","Serbia",2016,"Life.Expectancy",0.6458
